9890	52417	5629
9890	6469	79822
9933	9933	31205
9933	64730	65400
9976	55895	43166
9890	38286	2808
9847	51011	87264
9890	9890	59432
9933	54053	5751
9804	51192	89030
9976	41871	78053
9890	7728	70241
9761	9762	10108
9804	93139	3590
9890	15246	54590
9761	14143	1726
9804	13397	72451
9890	9890	6255
9890	61362	66850
9933	75274	27779
9890	1110	66104
9804	77980	78611
9847	9847	80262
9804	79453	30453
9890	88294	58094
9847	64857	62957
9847	2676	37374
9804	9804	9538
9804	1445	74306
9976	5345	5902
9933	74535	12384
9933	50089	28716
9933	9934	48239
9890	22847	65525
9804	18849	55518
9761	23183	16161
9976	54019	85258
9804	9805	64352
9933	75655	5964
9847	42374	32730
9847	40809	6086
9890	57777	59078
9761	9761	25207
9933	76296	85883
9847	79718	9286
9890	34394	44387
9804	14937	56491
9976	9976	20764
9847	25864	61630
9933	16220	50200
9847	13065	14725
9890	39861	67419
9890	9891	1832
9761	34303	63436
9847	84781	75489
9890	71431	21990
9890	36292	8967
9847	9848	3595
9761	10890	56441
9847	9837	9337
9933	67301	80069
9804	10824	63240
1634	1635	55124
43	23969	78947
1	52080	28442
9460	54667	76176
9460	1700	26550
9761	9762	25574
9933	64675	73001
9632	90630	36334
9804	5197	23923
9546	61336	72167
9417	9418	63233
9804	68250	11781
9718	33815	78701
9718	38405	45279
9976	8839	68945
9804	9804	9210
9546	64670	17648
9503	37285	48794
9460	43453	67462
9718	32776	77981
9460	9460	87866
9460	10547	87614
9503	26601	14650
9632	12030	21703
9675	57372	9895
9503	9503	9856
9417	39231	32200
9847	63928	61984
9460	53591	36563
9804	87704	47082
9890	9890	78626
9374	61859	88914
9718	12928	78468
9589	14991	54081
9503	34268	41939
9718	9718	36473
9503	34190	41569
9847	56112	50477
9847	55590	29087
9933	35170	38265
9976	9976	11300
9589	90238	79224
9761	68851	49295
9761	27585	53583
9374	42538	20444
9460	9460	54583
9976	84335	8162
9589	29151	33216
9503	52578	49232
9632	77023	7029
9761	9762	22753
9761	47355	24813
9976	65552	48129
9417	69323	61750
9503	15401	16026
9804	9805	60541
9632	19929	81945
9460	67233	19403
9933	16547	2392
9847	35038	76873
9675	9675	86483
9718	33430	13804
9503	6602	48272
9890	45018	33779
9374	30123	52741
9976	9976	50412
9589	17005	11161
9374	38224	79932
9460	90497	30754
9804	20359	30475
9933	9934	79499
9804	50309	54589
9503	57589	55651
9761	597	6035
9546	59347	32371
9460	9461	20138
9976	20819	79398
9718	7316	80686
9890	76639	64084
9417	34352	44998
9847	9847	35631
9933	53175	32984
9761	19984	68233
9460	31915	72714
9890	67693	64915
9546	9547	34103
9890	49092	39991
9933	46167	38343
9847	6891	76428
9933	84414	11744
9632	9632	63314
9546	42707	85555
9460	10880	66701
9417	74409	45721
9589	5951	42968
9976	9976	30749
9976	72689	80885
9589	90101	10805
9761	63674	26365
9718	69225	21801
9718	9719	21631
9933	76228	53550
9503	13207	45052
9503	24700	58498
9675	70850	31398
9675	9675	1774
9546	10785	57490
9632	21471	69382
9804	88863	23670
9761	90656	22625
9546	9547	37401
9890	40613	37487
9675	24432	24064
9933	20743	56077
9847	46736	78225
9546	9547	58513
9804	69377	24283
9503	65836	64000
9417	70618	82077
9417	85046	45459
9503	9503	21944
9503	27238	36388
9847	84290	15279
9417	60578	48029
9761	66831	82775
9417	9417	1709
9761	19977	3023
9632	14939	25211
9589	43652	89442
9546	32926	60255
9976	9976	87975
9890	29174	57858
9546	73155	79841
9718	74838	29401
9761	502	34682
9976	9976	59471
9589	77771	27343
9976	7962	10670
9847	75842	58252
9589	45964	20125
9890	9890	63294
9847	89329	41674
9460	78270	5660
9632	68486	89657
9460	55215	62255
9589	9589	83722
9546	26171	61283
9804	19929	71931
9460	39148	7543
9718	65256	15165
9589	9589	14268
9804	72086	45090
9890	78801	11196
9503	83073	64663
9976	64635	84126
9675	9676	9023
9804	71888	57836
9374	25871	42997
9804	7559	88889
9374	31856	62812
9460	9461	70877
9374	71000	82023
9546	33063	20577
9503	49559	89244
9761	79842	15922
9804	9805	75530
9503	42797	49672
9890	68065	47323
9589	52139	47079
9632	3500	42866
9976	9976	39907
9976	88457	82092
9546	32781	8137
9804	78843	27477
9976	46886	65562
9847	9848	5874
9804	9044	48565
9374	47096	67638
9718	90727	28305
9417	65265	5990
9675	9676	37779
9933	49215	57749
9933	34422	18588
9976	83999	14290
9976	69391	54838
9718	9718	85590
9761	91124	12288
9890	39482	26955
9503	48447	62284
4816	87576	28878
559	559	41248
43	12390	35661
6139	28287	68762
5314	50082	20457
5634	61934	76423
9150	9150	6305
7023	17215	24869
8821	32738	16623
115	93110	18987
9446	13896	91391
6082	6082	57667
9047	66829	23009
9885	78414	72061
2727	25445	98105
8993	55520	64470
3639	3639	54567
9949	26743	65911
4372	34682	97738
5519	76055	73279
9754	47792	23685
2681	2681	30320
2355	51161	40889
2542	49172	76598
8922	68897	55898
2398	36922	15942
8428	8428	5229
2413	20106	38338
7354	11857	71470
1268	5444	10286
3388	30511	52612
6503	6504	99520
8396	24132	41334
6643	74623	60906
2296	69628	37592
8014	63754	75801
1996	1996	45920
7850	15876	21290
6541	26259	36267
4840	5427	25790
1566	41097	78088
9890	9891	46869
2302	46638	35334
6619	64478	20040
2522	45975	45582
4157	27914	96396
2488	2489	74314
2853	2558	60669
1246	22827	29254
810	13353	73835
4756	35136	1492
5491	5491	70310
2316	77524	60757
9056	60792	57332
7339	63675	68685
108	55726	94488
2066	2066	21300
9362	89160	53475
3308	69243	95404
7311	28015	86911
4019	40855	46149
419	420	7314
7679	69428	7508
611	89833	53620
9617	29037	44787
8727	28039	61034
9226	9227	50864
6818	69089	50916
619	73914	40663
4977	55380	88364
6901	67247	22251
2800	2801	93502
7152	23454	61762
2879	91328	28276
1542	13559	92907
9180	8122	52028
5726	5726	20200
5816	38165	38375
8008	51800	16695
1336	61996	43176
3545	48960	66110
3680	3680	85586
4416	60849	50296
3552	70057	79641
1691	62928	73316
146	83900	26069
8113	8113	21971
1634	18632	26117
777	16845	22722
8194	73453	71544
705	68380	4149
3404	3405	70069
9351	41961	45531
410	7948	59283
4784	39618	64308
3983	70422	51187
6173	6173	1592
9294	50493	48237
1208	38494	85858
8296	6368	74480
3472	55952	5750
8265	8266	1218
142	59025	97830
8102	37706	99681
85	14829	45332
2121	37031	36223
6957	6957	19764
3868	92068	92282
5535	27387	94161
323	25412	3528
1228	73218	74512
6698	6699	43327
2789	17764	17383
9416	89696	52163
3211	79525	10106
6005	58622	34488
340	341	98885
5510	3618	53571
7903	7043	59990
6871	52989	20878
7621	70884	98141
2419	2420	73247
2259	3395	51030
8425	17694	3665
4601	14289	15805
3005	49973	99031
5576	5576	48704
730	51168	41613
6112	10998	49024
1564	10557	42743
9550	85928	5530
6722	6722	49306
6367	5929	70253
5688	33961	81870
8415	44499	97782
2222	73384	87392
2672	2672	59543
281	41575	91560
4248	72874	6164
462	33572	46447
5113	72777	17807
3950	3951	35996
9086	86399	67939
3894	44725	20928
3342	39634	76263
4922	60903	38487
6302	6302	97488
3886	73300	83231
9999	65211	47651
4350	8042	60868
6019	3864	70531
3760	3760	64663
7649	12443	39224
9465	8975	37459
8658	23801	93643
6139	41821	2730
7113	7114	6224
1161	75886	37970
9157	52011	30754
6402	8716	26040
6055	76726	50513
6375	6375	99543
5349	52703	99184
4852	42598	49166
2984	43291	77414
9928	79338	28744
2455	2455	2906
7033	23659	54436
6664	50609	34377
7976	86129	62766
2249	47067	64368
1673	1674	99638
6852	53740	23171
4348	13690	80925
4074	46876	34129
8277	11687	16641
2588	2589	52682
8321	38673	44611
6047	66202	61971
8752	69436	48851
3488	56340	7362
9506	9506	10125
5053	37787	44296
1064	90864	17124
9785	39179	7816
6675	78967	13793
8248	8248	88620
6171	13115	56757
9992	85268	15411
7850	39396	98203
7429	29150	68138
9457	9458	33128
8337	41559	14256
1784	78249	30857
9347	55890	43312
76	18396	56828
9489	9490	29177
7467	51426	32283
8198	23785	34633
9041	41866	30636
9582	71087	37785
6384	6384	74876
2524	41597	27593
9548	77492	30583
1837	65302	34230
9638	37124	57959
3925	3926	69532
9383	11637	21107
2847	25678	9854
966	25093	46224
7828	55113	6033
6017	6017	14200
8795	8534	16788
7906	27022	76301
9352	73761	77164
6733	53249	24741
1197	1198	4668
3288	76976	72807
9552	2092	46462
6920	62807	12838
7473	84025	79392
3102	3102	74777
5936	63603	67344
3159	31809	64845
575	62924	49654
507	24404	99496
